Date,Plot_Number,Rice_Cultivar,Experiment_Name,Bay_Length,Nitrogen_Rate,Replicate,Yield,Heading_25,Heading_50,Heading_100,Percent_Stand,Percent_Lodge,Final_Lodge,SPAD,Leaf1_Temp,Leaf2_Temp,PCA_1,PCA_2,PCA_3,PCA_4,PCA_5,PCA_6,PCA_7,PCA_8,PCA_9,PCA_10,PCA_11,PCA_12,PCA_13,PCA_14,PCA_15,PCA_16,PCA_17,PCA_18,PCA_19,PCA_20,PCA_21,PCA_22,PCA_23,PCA_24,PCA_25,PCA_26,PCA_27,PCA_28,PCA_29,PCA_30,PCA_31,PCA_32,PCA_33,PCA_34,PCA_35,PCA_36,PCA_37,PCA_38,PCA_39,PCA_40,PCA_41,PCA_42,PCA_43,PCA_44,PCA_45,PCA_46,PCA_47,PCA_48,PCA_49,Emergence_DOY,Heading_100_DOY,Days_to_100%_Heading
6/14/2021,33771,IAC600,Tiara,"16' 3""""",75,2,6.240379656,,63,65,100.0,,0.0,,,,-12.000373146871897,-0.5891895666901517,4.261324443673601,-3.3428100405039007,-1.992668851025448,0.48992007011276795,1.5817423065647194,-0.8031260181119443,-0.2728145718618253,-0.677057826171713,-0.4552869618451163,-0.06656159656255582,-0.4478179838829906,-0.025578460247444437,-0.06657634814887105,-0.3797673317100807,0.17424498402725505,-0.3236802529940486,-0.21674766562567793,0.05264671311678259,-0.12406554125413835,-0.004626004967163568,-0.013504376868040915,-0.025436735187359363,-0.04782099126748952,-0.013026063178876475,-0.07563550347575489,-0.03131330953745015,-0.01357935289680744,0.004417654033322343,-0.0019590641189715947,-0.009536816513498044,-0.02830352363093026,-0.004180033795459822,-0.01746938916025769,0.09036973449572153,0.07410997413085936,-0.030426826369127802,0.01028310208634641,-0.0038080896199907937,-0.003947579591378712,-0.0033909605078089123,6.823503546740653e-05,-0.0007472584275247312,0.00797863766563043,-0.0016524883365744904,-0.0011613077181496306,-5.180022297794975e-15,3.549658227433235e-16,140,205,-40
6/14/2021,33772,Scarlett ,Tiara,"9' 9""""",75,2,11.62041285,73.0,75,78,100.0,,0.0,,,,-9.928541442275586,0.19992616714201833,1.7712030240737975,-2.0698435238249675,-1.7265432984074947,-0.7441932422546929,1.2544971525674147,0.8471215492970107,-1.1925588443373856,0.26342037471830004,-0.8201235340654617,-0.1703445296751376,0.25358793686723197,0.21283919679164848,-0.3484647477878434,-0.3001400604851252,0.10424379964957649,0.17129622254152532,0.18184871352130796,0.19810758221921904,0.4613856401546319,0.0484860448378982,-0.1876236097439886,0.06149331894961619,0.09098903094529982,0.03278923852213019,-0.08994559283307073,-0.04185181976999261,-0.03806857210854052,-0.03172731314540874,0.04556237424041642,0.04710278776353727,-0.013071460208694012,-0.006031244386541137,-0.0036798522815093566,0.0075103979225071196,-0.0016768574747047548,-0.020028397138368438,-0.027384797931901957,-0.029773391513737087,0.032779510569083195,-0.009003085530937456,-0.021659940352968206,-0.015173465330025141,-0.0005558900879909534,0.006692517474348448,0.0013142342369095235,-6.040939398353171e-15,-8.244978639787957e-16,140,218,-53
6/14/2021,33773,Tiara,Tiara,"9' 9""""",75,2,6.636139027,,68,70,100.0,,0.0,,,,-11.322030261970712,-0.07777365865912934,3.4255417794140586,-3.1497897683117935,-1.6539108184382232,0.32869617212319374,1.6490386505311108,-0.9404159563807323,-0.5114489688233012,-0.5590129607703413,-0.7410779304434367,0.1488259913135093,-0.18993056628848323,0.12126517989557324,0.04153167494839925,0.030333537855958038,0.3516901469661654,-0.09906240113133934,0.08562000439572298,0.017360093664877084,-0.07511055911750372,0.022712015417125073,0.10741931460738255,-0.00786844827523182,-0.013162212973885801,0.013964682162930616,-0.11475333990050383,0.1178155956174239,-0.09468749724107235,-0.024489513152932994,-0.00852352073546623,0.010327719885739595,-0.07113768422208575,-0.00183999829702052,-0.01744922313476885,0.046847962986946705,0.002843927274143222,-0.016981421320261553,-0.01152595997067238,0.015910312704772733,-0.005877032082623068,-0.005453864869133224,-0.004388925721176954,-0.005347505594617052,0.007255507036063934,0.0008717920725846709,0.0011403870576555087,-5.66444679990972e-15,7.77848929534036e-16,140,210,-45
6/14/2021,33774,Sierra,Tiara,"16' 3""""",75,2,8.356831947,78.0,80,84,100.0,,0.0,,,,-8.61213129377472,4.337941248635657,-1.234252385289859,-1.4237997852393212,-0.8082978738779779,-2.1823612977630478,-0.19924555266502064,0.41231587854414953,0.5605571211837793,-0.879683423003467,0.5310311954116164,0.03120706760287305,0.37054017843330084,-0.4392659290728441,-0.013722067925536558,0.30788033156281186,-0.33189142165372404,0.13454620809584666,0.3665547738914613,-0.025886723314369493,0.11861536000183089,0.00642907386907746,0.07153308676138696,-0.0695612609225314,0.008611565484306643,-0.08505123943005857,0.030820790532875213,-0.017151848227387318,-0.005408266150958826,0.029081060401639564,0.08565448098431347,-0.019324849115254915,0.0028742318354556553,-0.028064383132154237,0.0028509300532613005,0.000408095776994373,0.0569551687403826,-0.0010828585276419526,0.02502776710823751,0.013195243900197757,-0.013745556005107736,-0.0030670683399752303,0.010267628744245109,0.0022214583109817763,0.0063370484571901005,-0.0025757386904423155,-0.0011308554008747883,-5.171499567876835e-15,-1.6681969010499034e-15,140,224,-59
6/14/2021,33775,Tiara,Tiara,"16' 3""""",75,2,6.294868265,,68,70,99.0,,0.0,,,,-10.929421854054896,1.2795779908904579,1.7467825009888505,-2.258635890176331,-1.1250595872371478,-1.0231858505612692,0.08731282535798834,0.47036533245753714,0.5076841692163652,-0.8071303767738197,-0.49491715574763206,0.08635454410870479,-0.12082628762185313,-0.33727139325434446,0.3176689115391113,-0.06078147308008322,-0.3330221355320732,-0.17903536321456687,-0.1955041212401947,-0.043216668693742306,0.011406447793543734,0.08127314374152328,-0.08587450293940695,0.11294305414137093,-0.04545143612636112,-0.06030172895210574,-0.07336639593658315,0.12187635649692517,-0.016687814089713343,0.0670548946312219,0.0997124681996893,-0.08440837977485566,-0.10975567621907269,-0.008116734038360275,-0.07693075171426676,-0.015277190847484273,0.039235921709064515,0.01760576130891386,0.011154051661586704,0.010065448065120367,-0.047360456004248506,0.001632373629945852,0.007053889918775528,-0.0035763688045065416,0.006288738885308851,-0.0008551206430066925,-0.0010443763953018501,-6.515652748675714e-15,-5.43305980803888e-16,140,210,-45
6/14/2021,33776,Scarlett ,Tiara,"9' 9""""",75,2,11.21318219,74.0,76,79,100.0,,0.0,,,,-13.07599200476106,-2.841169655320514,5.989746385056903,-3.4564201269126675,-2.1401958544161284,0.9507215863266874,1.3595664679087665,-0.2541982796233598,-0.5082409900066857,-0.22725321420890002,-1.551838503361017,-0.4139961323924025,-0.6739161454832322,0.2121830005150434,-0.0517312691336847,-0.5706316867930072,0.14319612775674767,-0.09097617543704249,0.0003097241949122945,0.026970817038530857,0.11114121613326261,0.0657808122646301,-0.01712587020751393,0.09900562960399865,-0.05676553887977992,0.053860402983368236,-0.23800680468409996,0.07430363883271894,-0.0371252149704499,0.05640029217443969,-0.044208265880492065,-0.03851822544753603,-0.09366184721849496,-0.016911651902812602,0.009843106056962522,0.040809862107066205,0.012874629774627406,-0.020001160349862258,0.0021805245654412326,0.0009513504233866855,-0.0046771331421806535,-0.0030760836574526746,-0.01032403790848635,-0.02043977700531631,0.005795436315049772,0.0017952446661694199,-0.0002216021575418179,-6.736274347434631e-15,6.941657898033273e-16,140,219,-54
6/14/2021,33777,Tiara,Tiara,"9' 9""""",75,3,6.613196455,,68,70,100.0,,0.0,,,,-10.612525325983635,0.8972104919209687,1.9986570444219385,-2.2638251876872144,-1.0008596259468576,-0.3640573227202107,0.5491128207956211,-0.14959195342491438,0.43037565936127525,-0.709539236860855,0.13640480502185676,-0.2216879288196517,-0.37499254281280375,-0.15552064952255762,0.049481660513991776,-0.08826432419934752,-0.024463659852899316,-0.2859814473376724,-0.3194130017267968,0.0044495192598643625,-0.11087019612688376,-0.03460584800340528,0.03582053549689824,0.10592877243329747,0.01853223518258799,-0.03521476397273388,-0.03450085681447741,-0.02952166644127561,-0.0002854371621534354,0.012244828702681157,0.015124788798463568,-0.018164873475661654,0.01272334738628825,-0.007263635210058341,-0.022412665484042967,-0.02956177751173668,0.05770183946094525,0.008753339196008365,0.018674812521895803,-0.006247905437790606,-0.011671985004537613,0.004064355433810158,0.00014125632396779574,-0.0012756599892361014,0.005719652241418284,-0.0010695371862039153,-0.0002761125092381655,-5.1340036351429025e-15,-2.8611578496551176e-16,140,210,-45
6/14/2021,33778,Sierra,Tiara,"16' 3""""",75,3,7.10932958,78.0,80,84,99.0,,0.0,,,,-9.16049384052784,3.4452207772291605,-0.41550731265238816,-1.329305538932361,-0.5240472774720392,-1.9369794804723517,-0.5657756644881811,0.6689206317795089,0.705694768749874,-0.8752883315861164,0.5102367151865551,0.5068517964826262,0.17365119420663674,-0.56730983163496,0.1340566721266397,0.020901266013963048,-0.15845090720661334,-0.2762449062102938,-0.0021235129248344483,-0.022258376607917574,-0.0758829936397591,-0.039709269158641904,-0.17148189371257097,0.054172391055757975,0.0009892917522546219,-0.05230263429748788,-0.08230968641113301,-0.12035975689863732,-0.011848275516231814,0.06192468549959308,0.09609178166798031,-0.03776434806725198,0.02692429858133867,-0.027316595385166585,-0.05836151402888785,0.0010115467001249182,0.005311970969915756,0.0020646890599413433,0.02857400536152864,0.011398657637864237,-0.02927597807185527,0.00804624294324719,0.007590481776162894,-0.005779831822422914,-0.0013834612249757634,-0.002520979924478371,-0.0002409166391144809,-4.555202650916485e-15,-1.3645878453029397e-15,140,224,-59
6/14/2021,33779,IAC600,Tiara,"16' 3""""",75,3,6.30347173,,63,66,100.0,,0.0,,,,-11.63417859024,-0.6786318518267208,3.53510647352714,-2.887038372707129,-1.7973312190297008,0.3206473841158705,1.2919004919749937,-0.5294402012668071,-0.23389111920422426,-0.615771664621939,-0.5471933121267223,-0.1677619026271126,-0.44416479537787124,0.1859555922386873,-0.05574656029523673,-0.4355002061296332,0.2653607781033256,-0.3287515688364647,0.08637467886495398,0.07324495429236003,-0.11388385102964493,-0.0599582294565399,-0.09269726297360213,0.07877539624162819,-0.09264182842227481,0.04045565454286072,-0.076331217646714,0.01962176549970768,-0.04902922438232262,0.013224901472400227,0.008013486807178765,-0.01361927656178737,-0.014662940189905084,-0.004872894664977361,-0.05151798094722833,-0.012445185431309172,0.04434109277106778,-0.015333610674155448,0.01810044912896824,-0.008248769843888006,0.008788823094638779,-0.00400711239038015,0.014853204445128559,-0.0062683843133357516,0.006335273512728576,-0.0051192356367267275,-0.0007883735730630829,-5.8100722261471305e-15,3.1083396607768713e-16,140,206,-41
6/14/2021,33780,Sierra,Tiara,"9' 9""""",75,3,10.35570356,77.0,79,83,99.0,,0.0,,,,-9.505545658298807,2.8551961369446004,0.9727820676306602,-1.9818021110793542,-0.8319860998373237,-1.2721038566723442,-0.12336757842256,-0.6050986746590179,0.6186020288698996,-1.0640022026658709,0.4223420852188941,0.07235550333214666,-0.10988894063449665,-0.4100286438338305,0.04106394576634428,-0.1575957234649144,-0.08821782457335751,0.06611063725313845,0.30072784311058776,-0.06990387273799804,-0.25429033404014173,-0.0624821848206634,0.08346511205323422,-0.03209944844295153,-0.04126257863462905,-0.07766045542719528,0.07254604981546507,-0.1614298465517099,-0.021450394051162707,0.025930384808415106,0.025272116107274218,-0.036137498449906845,0.03957470329616922,-0.030391397875244572,0.02859579813375612,-0.028636865121998693,0.010414334692908327,0.0033288611922554297,0.026805152683512294,0.01520802961656391,-0.011369993597123106,0.002223307888765548,0.01523169778261906,0.013631246100057745,0.006577492316221061,-0.001382238003370827,-0.0002261342942206467,-4.854594295337125e-15,-3.199785507991129e-16,140,223,-58
6/14/2021,33781,Tiara,Tiara,"9' 9""""",75,3,6.168684118,,68,71,99.0,,0.0,,,,-11.229104293013425,-0.023752897609085312,2.81722576677958,-2.4576735033250237,-0.9131996210067878,-0.22278004305085128,0.7717563157603335,0.329271380252636,-0.12596721785759366,-0.530650129186818,-0.4672348900545944,0.11663761415631588,-0.19948544825576717,-0.1791754700812917,0.12809791713593777,-0.01640061915769374,-0.03799455136726345,0.11388080907743792,0.0028057217186554244,-0.09147935730209061,0.15105713026238166,0.03339824064369759,0.010597663740003503,-0.03020114135844611,0.040500095662042074,-0.038196414942407754,0.002871696824144599,0.06015090901071302,-0.12221986840706302,0.004707701986236517,0.07159977277521362,0.0037794446262520123,-0.07183963182742738,-0.04517719286838361,-0.0322868125572422,-0.00425508895288979,0.026119969383537486,0.0005646814543220028,0.011690838356007956,0.007344228237834933,-0.01052722420382157,0.0013847304589942103,-0.0041761586614105645,0.003094397947944591,-0.0010715885876617618,0.00689539822185122,0.0039673390939219694,-6.36556229753592e-15,5.6362020286326555e-18,140,211,-46
6/14/2021,33782,Scarlett ,Tiara,"16' 3""""",75,3,11.0812624,74.0,76,78,100.0,,0.0,,,,-11.1505731326414,0.20092985833750582,2.8359273328863646,-2.534227643968473,-1.3059123514205244,-0.3291086326898724,0.925767331687732,0.4730790481052076,-0.3526502663964963,-0.3620279769533677,-1.1637350482543638,-0.1236796226874422,-0.15687457935980142,0.012103735735036227,0.10742721221641129,-0.003854272345377031,-0.12082530894099132,0.2682787271775003,0.19737445425373235,-0.07563185893735327,0.20187722535899943,0.049096223808871554,-0.23522956162063424,0.049663840832451865,-0.08555427667050548,0.053800006524754036,0.11603261341103112,0.2217765605577341,-0.10684017219381282,-0.0011140017872525493,0.012566522709104619,-0.01818004077284859,-0.0064182627869152865,-0.05633861387698988,-0.02433180294815428,-0.04892415193089601,-0.09610878481034103,-0.002625782247922217,-0.004518999038114986,0.00857395196363712,-0.0013110416712151902,0.005838147726099869,0.004258224506865017,0.012228697027733933,-0.005668834972929087,0.004087586080050979,0.002975269575117006,-6.7927157099736485e-15,-3.275122793382242e-17,140,218,-53
6/14/2021,33783,IAC600,Tiara,"16' 3""""",75,3,5.334148051,,64,67,100.0,,0.0,,,,-10.847237338503776,0.9281265814464443,2.5144197681064333,-2.3227077081000598,-1.2604155556374075,-0.5230550824264805,0.6627690588964816,0.4062366191146725,-0.11666238683880709,-0.5155940255626809,-0.6129961789484432,0.02841408209669968,-0.19205045669290058,-0.17416109938901173,-0.038906091783965695,0.04116427835307862,-0.15280381898479692,-0.12500415412805066,-0.41826228410834676,-0.02164545620814698,0.17727637048514353,0.051560327327456607,-0.10323390712007843,0.0150734806646959,-0.14572838476106148,0.06755963239267207,0.11871847585709124,0.05308477895972721,-0.08064838733241897,0.009087233860615121,-0.0057384470128377,-0.030455540180362593,-0.01523929721932838,-0.03530782613937062,-0.04161224397198214,-0.06255781083171502,0.014566578288960148,0.017475787462386816,0.020896003947242666,-0.016610538347110685,0.004475118480902967,0.0039059597964259418,0.011550179373874033,0.015969853675573402,4.4507308009385384e-05,0.001683192266920251,0.0023484065676465183,-6.6477945609123065e-15,-7.622757265222509e-17,140,207,-42
6/14/2021,33784,Scarlett ,Tiara,"9' 9""""",75,3,10.73999164,74.0,76,79,100.0,,0.0,,,,-13.276254974386369,-3.762153838858487,6.846503190137643,-3.733715928847106,-2.1869593306819888,1.7377728129019807,2.0905078630277174,-0.7885670922228073,-0.6504591274152399,-0.2397108753924475,-1.9473341133479378,-0.6148175621334093,-1.0641132823940713,0.5148030477889252,0.21223055549027187,-0.9039897101924508,-0.013630652831500225,0.11525553728071643,-0.2559693287369138,-0.015097377460575254,0.013867378626225705,0.0673844796970475,-0.1180916865456453,-0.04778209340713948,-0.10877015994568015,0.0979386086314983,-0.10398372177424502,0.2603865607163427,-0.035013086454987116,0.01657943745297873,-0.027457558498933467,-0.007174864143981286,-0.0473046666007916,0.01642308143774165,-0.013169788333816457,-0.06345500060835486,0.00266516947166206,0.003177744254002775,-0.012504880894703604,-0.02596664331005915,0.01543557725070459,-0.002711630284221009,-0.011288112274337844,0.0007538336063435749,0.004591336989521623,0.0012614121783371488,-0.0008731499115721077,-6.6262233391897326e-15,9.997685098405305e-16,140,219,-54
